task,mean disprod_1,mean disprod_3,mean disprod_5,mean gurobiplan_1,mean gurobiplan_3,mean gurobiplan_5,mean jaxplan_1,mean jaxplan_3,mean jaxplan_5,mean noop,mean prost_1,mean prost_10,mean prost_2,mean prost_3,mean prost_4,mean prost_5,mean prost_6,mean prost_7,mean prost_8,mean prost_9,mean random,std disprod_1,std disprod_3,std disprod_5,std gurobiplan_1,std gurobiplan_3,std gurobiplan_5,std jaxplan_1,std jaxplan_3,std jaxplan_5,std noop,std prost_1,std prost_10,std prost_2,std prost_3,std prost_4,std prost_5,std prost_6,std prost_7,std prost_8,std prost_9,std random
Navigation_07,,,,0.0,0.0,0.0,0.36224489795918335,0.6938775510204078,0.7346938775510207,0.0,0.6938775510204078,,,0.8928571428571428,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.8745052745516511,1.0,1.0,0.0,0.6601969844743596,,,0.7371522079999944,,0.7707966313478064,,,,,0.0
Navigation_08,,,,0.0,0.0,0.0,0.0,0.0,0.21518987341772192,0.0,0.4620253164556961,,,0.6708860759493669,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.9379909119011579,0.0,0.7185983526094514,,,1.0,,1.0,,,,,0.0
Navigation_09,,,,0.0,0.0,0.0,1.0,0.9642857142857163,1.0,0.0,0.3571428571428575,,,0.42857142857143005,,0.5535714285714282,,,,,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.24222607082590264,,0.6534348022690001,,,,,0.0
Navigation_10,,,,0.0,0.0,0.0,0.0,0.0,0.7999999999999972,0.0,1.0,,,1.0,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,,,,,0.0
PowerGen_01,0.9709452773867971,1.0,1.0,0.25521325974645,0.25521325974645,0.25521325974645,0.9214358733610247,0.9148033491098339,0.9218900956481574,0.0,,,,,,,,,,,0.0,0.2687411635409108,0.24198867708354488,0.24198867708354488,0.10638333921016964,0.10638333921016964,0.10638333921016964,0.30961019491256714,0.31141572905096315,0.31054161605788233,0.0,,,,,,,,,,,0.08159814148641675
PowerGen_02,0.8585910636830031,0.8527637776727109,0.8573327780705762,0.635142886656733,0.656693496575688,0.656693496575688,0.9978971088510386,1.0,0.990800114065783,0.0,,,,,,,,,,,0.0,0.20754528872188646,0.20594990755013978,0.20685076721318346,0.12634319816245304,0.1140024061461897,0.1140024061461897,0.09593220459512883,0.09735874498825826,0.09585560346455711,0.0,,,,,,,,,,,0.029474396055013445
PowerGen_03,0.9328177588524383,0.9328177588524383,0.9364596203467196,0.791244620626103,0.7745058903843794,0.7877428624335436,0.963348319772641,1.0,0.9794667497136424,0.0,,,,,,,,,,,0.0,0.036956676879748615,0.036956676879748615,0.03438182090505938,0.12584077453248088,0.13310106663247653,0.12586535675681207,0.029507865406227796,0.0292171361922294,0.03473850035512259,0.0,,,,,,,,,,,0.023334688263808922
PowerGen_04,0.9499158821745097,0.9499158821745097,0.9499158821745097,0.6891100925526199,0.7250752704307404,0.6970850402342386,0.9994851002022951,1.0,0.9682825996385382,0.0,,,,,,,,,,,0.0,0.031634216429278494,0.031634216429278494,0.031634216429278494,0.20391344477525114,0.19553180675449075,0.19934133022518882,0.04950123849723973,0.045624044547961935,0.05004187428666958,0.0,,,,,,,,,,,0.03172479013777886
PowerGen_05,0.8594135329746647,0.8594135329746647,0.8594135329746647,0.7800326196068819,0.7752864788154232,0.7790165649638563,1.0,0.9804967074940509,0.9872088304313092,0.0,,,,,,,,,,,0.0,0.09134377729759602,0.09134377729759602,0.09134377729759602,0.10024887122247524,0.09570111891845604,0.09805341790240565,0.05416113160628152,0.05409801562825834,0.06353995430745914,0.0,,,,,,,,,,,0.02819932955152766
RaceCar_01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.061347323820621115,0.061347323820621115,0.061347323820621115,0.0,0.0,0.0,0.09026561129720008,2.7907275637700296e-05,1.0,0.0,,,,,,,,,,,0.06451131363061416
RaceCar_02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0
RaceCar_03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0
RaceCar_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0
RaceCar_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0
Reservoir_01,0.8706075156717386,0.8865058414686905,0.8865058414686905,1.0,1.0,1.0,0.9999991696068194,1.0,1.0,0.0,,,,,,,,,,,0.0,0.018849741315880946,0.16432668761275146,0.16432668761275146,0.0,0.0,0.0,3.61959995719516e-06,0.0,0.0,0.05150870503710137,,,,,,,,,,,0.07226455968576222
Reservoir_02,0.9785736269213325,0.9792691322114796,0.9792691322114796,0.9968924996600431,0.9996365697772631,0.9989094083737751,0.9997553217623194,1.0,0.9998814154054417,0.0,,,,,,,,,,,0.0,0.00509409031488034,0.0037190618599413595,0.0037190618599413595,0.006937959413978678,0.002255871683921653,0.002388819931458563,0.0023054870436116843,0.002282895883281513,0.0023205664971458775,0.029713200816593,,,,,,,,,,,0.03379869684973515
Reservoir_03,0.9840537169261689,0.9840537169261689,0.9867554661904219,0.9990018542075835,0.9993071920309755,1.0,0.987707947258455,0.9909019471250093,0.9984504407511404,0.0,,,,,,,,,,,0.0,0.0070741671848305555,0.0070741671848305555,0.005091032053774007,0.0018027035667328882,0.001779398206946384,0.0016314627919268873,0.002438503542597872,0.002103415544104251,0.002080814851429072,0.015526635182476458,,,,,,,,,,,0.02353231650597389
Reservoir_04,0.9843622359080023,0.9843622359080023,0.9843622359080023,0.9978012926415211,0.9968407443916409,0.9976116306630087,0.9864602212113249,1.0,0.9964867344205232,0.0,,,,,,,,,,,0.0,0.003270203060432313,0.003270203060432313,0.003270203060432313,0.002391391023285338,0.00673741497279658,0.0029993016129923095,0.004338842292075193,0.0028029714789957723,0.012533932860457894,0.00918278271284113,,,,,,,,,,,0.010264213028201855
Reservoir_05,0.963554647078952,0.963554647078952,0.963554647078952,0.9912288932740394,0.9912518540485525,0.9912518540485525,0.9699394570957506,0.986247781451972,1.0,0.0,,,,,,,,,,,0.0,0.0017768310380963529,0.0017768310380963529,0.0017768310380963529,0.001450007729023673,0.0017402043082000948,0.0017402043082000948,0.0028899586068260696,0.0007366137273613821,0.004865000261782683,0.009140468274506397,,,,,,,,,,,0.011570886607005745
SkillTeaching_01,,,,0.8739388360978088,0.9834517257862369,0.8739388360978088,0.9611058681248563,0.9664942248516643,0.9583974890379302,0.0,1.0,,,0.9743757147208314,,0.9720623616311931,,,,,0.0,,,,0.281664281538618,0.25563312691590273,0.281664281538618,0.18638637258529064,0.23018759620131435,0.2360049078836521,2.5456891857298756e-16,0.21046519324205673,,,0.20669568982399997,,0.20129765814883777,,,,,0.5024073664013222
SkillTeaching_02,,,,0.8322774687703204,1.0,1.0,0.8638489828610386,0.7768752344211063,0.8277019490558456,0.0,0.9228314623296292,,,0.922793948563235,,0.9482541980885975,,,,,0.0,,,,0.2744126616647064,0.2404176140232257,0.2404176140232257,0.2708342300931291,0.3294517835288529,0.2644386130326925,2.5292020744542753e-16,0.17373775921925244,,,0.17369867371331665,,0.17954179000649134,,,,,0.4878065554818194
SkillTeaching_03,,,,0.8643138497217369,0.9777609624213652,0.9276486433241168,0.8356343417755199,0.5399478606588629,0.6979566296735773,0.0,0.9527138108170322,,,1.0,,0.9607000724601809,,,,,0.0,,,,0.45468272970955875,0.4577508017413706,0.45977181194151023,0.30957704002687575,0.20125409469116143,0.4006359885079234,0.0,0.2264655723408562,,,0.20555633313048763,,0.22685535950988148,,,,,0.40185582876080866
SkillTeaching_04,,,,0.9434523400410795,0.9434523400410795,0.9522301302390037,0.8935013835906941,0.6769616685644416,0.8165725034120477,0.0,0.9994026284219907,,,1.0,,0.9796872401484464,,,,,0.0,,,,0.3696055341400825,0.3696055341400825,0.3615741719345008,0.23167730624573063,0.22272917086190033,0.26606922391668686,1.8439165697487699e-16,0.1907487740026373,,,0.18707007078595178,,0.22596698560736506,,,,,0.18223007959684298
SkillTeaching_05,,,,0.961399485777929,0.8420880269742099,1.0,0.7969181056230144,0.6549101895045367,0.6784262514305864,0.0,0.8092695160831466,,,0.969171602737253,,0.8912832555971807,,,,,0.0,,,,0.2640076867778748,0.2089998944924184,0.20605416071933855,0.27129899691038284,0.17199781970319514,0.18592390386685856,1.5727163153661591e-16,0.24132193113794903,,,0.17589755949881608,,0.25435022870422724,,,,,0.22074169659047066
SkillTeaching_06,,,,1.0,0.9630940873179694,0.8780018734479038,0.8519264910830103,0.7588459230824285,0.7073447249926217,0.0,0.973581231234352,,,0.8652672198513598,,0.982796965040725,,,,,0.0,,,,0.24928266949773756,0.34803372727638554,0.30303539610118857,0.33451595933454825,0.22536752942327254,0.2610215758243862,2.5884856353898515e-16,0.27476127660591976,,,0.3635269523295239,,0.29712182410078486,,,,,0.15055866516756988
SkillTeaching_07,,,,0.906980207044432,0.9076590935042401,0.9305794894572017,0.7212510953140118,0.6566077775963396,0.8423568412812181,0.0,0.9118523857282671,,,1.0,,0.9253280974290415,,,,,0.0,,,,0.253101180944531,0.2541330388919467,0.28072577733970283,0.1146718786480095,0.14657659530519726,0.15143758494807902,0.0,0.2773203698211461,,,0.2130764043515627,,0.20581843436572278,,,,,0.22418435500498066
SkillTeaching_08,,,,0.8664021728234902,0.8664021728234902,0.8768992753284103,0.8291974929423094,0.8428919611515571,0.6557104831031554,0.0,1.0,,,0.9542182308759827,,0.9244346591936873,,,,,0.0,,,,0.4809449813878117,0.4809449813878117,0.49564884812343335,0.4106843326497966,0.327112494198093,0.22162051485142245,5.090984394279319e-16,0.4329268615224942,,,0.32288328274565,,0.4417800159331621,,,,,0.23331511450349082
SkillTeaching_09,,,,0.7966386952760465,0.8076783491574024,0.7966386952760465,0.7589716897837753,0.8107789588544272,0.6351082445313693,0.0,1.0,,,0.8327738895933849,,0.8201724559039567,,,,,0.0,,,,0.2868222736065947,0.25293533931710704,0.2868222736065947,0.25431610075093847,0.36670100043757775,0.2720214750751647,2.3388685227126777e-16,0.23690421012321553,,,0.37903109694348647,,0.3512747337689786,,,,,0.15000162623561958
SkillTeaching_10,,,,0.7771198377173704,0.7771198377173704,0.7756075386710573,0.7741992404639545,0.809132413162573,0.7294974137794699,0.0,0.9407566305808122,,,1.0,,0.9076881768211624,,,,,0.0,,,,0.21688021242931307,0.21688021242931307,0.21460459511128346,0.2892461154628557,0.18813828691152326,0.25339089004140014,3.913694201678169e-16,0.3537252196486669,,,0.38569728167587364,,0.46834166037696096,,,,,0.1742861543182753
SysAdmin_01,,,,0.9727420319576177,0.9633427326326582,0.9678714859437748,1.0,0.9758181662821497,0.9419806887122959,0.0,0.915577202426728,,,0.8986584636418009,,0.9011364607365631,,,,,0.0,,,,0.15183792193728265,0.16198423082017133,0.1673181541181171,0.1333268396833619,0.1605998405103776,0.1883217310488037,0.29979935384170914,0.09759345095332349,,,0.12524298001303283,,0.14407292207890718,,,,,0.30757830175273604
SysAdmin_02,,,,0.8161346576692698,0.8959739176586551,0.920843126848131,0.8679202365607704,1.0,0.9485177041473954,0.0,0.9127303055576618,,,0.9555690348017288,,0.9361589203123817,,,,,0.0,,,,0.36359477524723466,0.36508775233122903,0.32608395896929643,0.4081629177272365,0.28511650423081936,0.2733480771732819,0.21961880608821369,0.21347898734851617,,,0.19043156261122426,,0.2346068290163509,,,,,0.23840992446806047
SysAdmin_03,,,,0.6925739089629283,0.6502229000469263,0.7301736274049743,0.8921281088690758,0.9777686532144535,0.7976302205537307,0.0,1.0,,,0.984045049272642,,0.9701431252932897,,,,,0.0,,,,0.4905654580665005,0.40941914869123575,0.44192119370034605,0.3769812944813455,0.3464611492939633,0.4243880524948338,0.18490922511587027,0.3739747505451202,,,0.39596811957626127,,0.3814231208857066,,,,,0.20905509385637805
SysAdmin_04,,,,0.8750885060184092,0.8716662733065849,0.7837502950200614,0.9870781213122491,0.8144913854142082,0.9437691763039886,0.0,0.9715600660844936,,,1.0,,0.9595822515931083,,,,,0.0,,,,0.5486133790268662,0.4913567190559932,0.5584560165371538,0.4926587696366577,0.509845592014673,0.5011847621996026,0.16848570650255387,0.4664281575932002,,,0.42443001017763826,,0.4192744900425854,,,,,0.14730241466742602
SysAdmin_05,,,,0.7263913824057451,0.6792339916217833,0.7413524835427888,0.7163973668462,0.717833632555356,0.9478755236385401,0.0,0.7643327348892882,,,0.8754637941352487,,1.0,,,,,0.0,,,,0.3255549688426619,0.3043796312419625,0.3789885047789941,0.29439089142448244,0.32727535914944833,0.41886727567014154,0.24394575983218772,0.28875631535873475,,,0.31882350701878653,,0.3751898827021119,,,,,0.21894812916357875
SysAdmin_06,,,,0.5842769330313814,0.6409576188935622,0.6570042057586543,0.8719508249757363,1.0,0.6733743125202202,0.0,0.7990294403105794,,,0.9624716920090586,,0.9695891297314785,,,,,0.0,,,,0.4367362878707717,0.44418653120722823,0.49979181017271307,0.4379744012018672,0.5193115580381649,0.39418397038131625,0.29111199722032166,0.39158976565017795,,,0.3899826225052231,,0.39538830844883616,,,,,0.2748133547840816
SysAdmin_07,,,,0.6023147179808963,0.6625531618210975,0.6541867112877362,0.7117060587045946,1.0,0.9523112319598407,0.0,0.6433800460154779,,,0.8047828208882382,,0.9417834483720282,,,,,0.0,,,,0.4401874362224755,0.3945748312235574,0.4311628262013535,0.39480221318813885,0.4535851082177198,0.35586201066076106,0.28004553909717683,0.4217571704397626,,,0.4290407947860641,,0.36781724286289474,,,,,0.2849904063951535
SysAdmin_08,,,,0.6599945160405812,0.6950918563202633,0.7104469426926243,0.8971757608993693,1.0,0.9459829997258026,0.0,0.7089845535143043,,,0.6792797733296777,,0.8786216981994331,,,,,0.0,,,,0.5690719703257195,0.6021653462272981,0.617636966996706,0.4851167177435461,0.5348796732742545,0.5532417292534944,0.39529234299432653,0.5016516719982692,,,0.4866142909211205,,0.6023889373829646,,,,,0.4613267481873674
SysAdmin_09,,,,0.5244571701264618,0.5070388928656644,0.4387974230493916,0.8456215700310188,0.9913505130040563,1.0,0.0,0.6451324266284895,,,0.7115246957766641,,0.7988546886184683,,,,,0.0,,,,0.4465275442898323,0.37207715478677683,0.39044207130181985,0.2837366847693531,0.29662143966822857,0.3157958654814201,0.30709050749531897,0.31335440771541495,,,0.31383889891732525,,0.3831057387179636,,,,,0.29121891284738727
SysAdmin_10,,,,0.5860250494396835,0.6097560975609749,0.5354867062184134,1.0,0.6725994286969897,0.7254449571522738,0.0,0.6078883761810586,,,0.7036914963744225,,0.803120193364095,,,,,0.0,,,,0.5471701779914468,0.5170188119550645,0.45277009907466453,0.5267073751894293,0.508115341231805,0.5553096956744075,0.38012454844910437,0.4983257907424083,,,0.4850024093601429,,0.4638829818049704,,,,,0.3606577466420534
Tamarisk_01,,,,0.9230868571884765,0.9917277749992367,1.0,0.4641196447537625,0.8845441901492506,0.9213320716409593,0.0,0.981809558024152,,,0.9459593362496272,,0.9960677776134133,,,,,0.0,,,,0.1185948520734405,0.09082088136284172,0.08503057980036655,0.24847886601361763,0.17881842768330858,0.10184187330498201,0.1262947472937613,0.07853349879546924,,,0.10340354853908917,,0.09087267140338962,,,,,0.15405271502931375
Tamarisk_02,,,,0.6921891285809036,0.6081972563511361,0.4940599896823637,0.49698577640209246,0.4246401987724112,0.8318520156238481,0.0,1.0,,,0.897125801459208,,0.951725045534464,,,,,0.0,,,,0.2649070249951293,0.2347956321970699,0.1524129437342552,0.17909362556860922,0.12107196093248045,0.30813139120565053,0.01275010200728539,0.29846698353487716,,,0.2789322134563111,,0.38472726291329273,,,,,0.058734109453381984
Tamarisk_03,,,,0.6834354603456563,0.9447122109683326,0.9916369927940702,0.39357265277630604,0.5322861240354291,0.853722746890694,0.0,0.9922325073539598,,,1.0,,0.9904493588542218,,,,,0.0,,,,0.22751580266219537,0.2739641477050405,0.2138243489297547,0.22367782761950813,0.4083382450557587,0.21606552379566096,0.11970618083777505,0.18516333674503313,,,0.13700060752373583,,0.15045681372278816,,,,,0.13778161802187616
Tamarisk_04,,,,0.49170242542708187,0.792099145259603,0.79710961264877,0.4816109369759083,0.4783342393504441,0.7965717854705697,0.0,0.8620294012190751,,,0.9685376883840893,,1.0,,,,,0.0,,,,0.09811395155211669,0.23190911183716933,0.24383621703236116,0.12584595652667963,0.17455606222650416,0.23883395911049604,0.025949251089483937,0.2735696853975899,,,0.22986329474056882,,0.28974723745847364,,,,,0.09273104092558447
Tamarisk_05,,,,0.4362784336217928,0.9860313628599701,1.0,0.39531794603520715,0.6761954884374666,0.795736453652172,0.0,0.947425768472006,,,0.9591931437863596,,0.9117131710145656,,,,,0.0,,,,0.19312491464342713,0.3430493112451114,0.29206874783787645,0.16012341766301236,0.30790605272413496,0.27796964550486175,0.029759088259642123,0.295123234484941,,,0.2841784598802424,,0.22763126157233998,,,,,0.10377373113392127
Tamarisk_06,,,,0.27570310877402215,0.49062540972859675,0.9169380786238003,0.4476794712775189,0.4517590627614298,0.7429996600340435,0.0,0.9988687139656391,,,1.0,,0.991500851075186,,,,,0.0,,,,0.151220969731994,0.1315415411511177,0.33640876529303504,0.10816916491663361,0.09902242942678881,0.3071792873158268,0.03822264190361059,0.3745549113725617,,,0.2442215841978584,,0.3336947598963996,,,,,0.0653051876315308
Tamarisk_07,,,,0.4041039632713336,0.9345742921486302,0.7817193852601063,0.3439585552251473,0.6800287081188271,0.6634954271163537,0.0,0.958542564454791,,,1.0,,0.9793266727543495,,,,,0.0,,,,0.2511254020722947,0.3831751829767705,0.38318623813867514,0.21303738392243707,0.44695420930633145,0.31338372191229447,0.06737358958539363,0.3095728887653161,,,0.3929588600927003,,0.4120708912626614,,,,,0.1709940188292554
Tamarisk_08,,,,0.0,0.4095160738813877,0.4095160738813877,0.49333692773959753,0.38169676981912437,0.519841005873587,0.0,0.9655263762899893,,,1.0,,0.9990582188783355,,,,,0.0,,,,0.058546328620904836,0.07691514378989714,0.07691514378989714,0.16823475288553505,0.09703991012629774,0.18430088762794394,0.058546328620904836,0.29226424890615676,,,0.2785685257082072,,0.26281135693577823,,,,,0.08523432829866973
Tamarisk_09,,,,0.06276799530273867,0.39834396423498364,0.8964245443077434,0.44590513288801437,0.8149177107544001,0.39657760976606443,0.0,0.8931219565600927,,,1.0,,0.9278416654637603,,,,,0.0,,,,0.30539595996159646,0.23768022913608947,0.26032089779337575,0.23306904249299618,0.44447429850504677,0.2610039859658217,0.17456655141415553,0.2871688608894951,,,0.3078382646357673,,0.2795577271685108,,,,,0.22439433212405918
Tamarisk_10,,,,0.0,0.2611251116428065,0.45488214325863363,0.289942012128679,0.36034181951441036,0.42350974003269826,0.0,1.0,,,0.837393192466445,,0.8119886449639245,,,,,0.0,,,,0.14970432080086013,0.2783139984120633,0.2517238824330033,0.16670764707388494,0.25413149828947834,0.2531145539772739,0.14970432080086013,0.29955744589585415,,,0.36041874752100234,,0.3216299736373924,,,,,0.13923434900866258
Traffic_01,,,,0.8175675675675677,0.8175675675675677,0.8175675675675677,0.4560810810810812,0.37500000000000006,0.4628378378378379,0.0,0.972972972972973,,,0.972972972972973,,1.0,,,,,0.0,,,,0.19641137640200854,0.19641137640200854,0.19641137640200854,0.49756299820266336,0.5098889687069702,0.5127461371563283,0.9666177581810566,0.22972972972972974,,,0.29265415983388804,,0.20337725599043796,,,,,0.6548827673764016
Traffic_02,,,,0.8455284552845529,0.8455284552845529,0.8455284552845529,0.6806039488966319,0.7932636469221835,0.6968641114982579,0.0,0.9581881533101045,,,0.9732868757259001,,1.0,,,,,0.0,,,,0.1169022866568808,0.1169022866568808,0.1169022866568808,0.14233685222642561,0.16125207332690922,0.20930106028966433,0.1883217152604516,0.1106725133525816,,,0.09697156171259785,,0.11298849251582171,,,,,0.5284680474776896
Traffic_03,,,,0.7602674307545367,0.7602674307545367,0.5635148042024832,0.673352435530086,0.600764087870105,0.5921680993314231,0.0,0.958930276981853,,,0.9990448901623686,,1.0,,,,,0.0,,,,0.16366692617682504,0.16366692617682504,0.20732704567281962,0.22993165929562823,0.2121526641193191,0.264515423574522,0.24831937386588232,0.15187147438625373,,,0.15631153807433643,,0.16732423107949684,,,,,0.4571575145663542
Traffic_04,,,,0.7918612408272181,0.6450967311541026,0.6450967311541026,0.7078052034689792,0.7671781187458305,0.6517678452301534,0.0,0.9766511007338226,,,0.9839893262174783,,1.0,,,,,0.0,,,,0.21398683792342263,0.19473597896457812,0.19473597896457812,0.1904471628041502,0.2019486281893759,0.27056364283126644,0.15365445427142468,0.2219827618565989,,,0.22989224382147586,,0.2238345178148902,,,,,0.3895724998457643
Traffic_05,,,,0.6844660194174758,0.8682385575589459,0.8453536754507628,0.7517337031900139,0.6359223300970873,0.45908460471567264,0.0,0.9743411927877949,,,1.0,,0.9979195561719832,,,,,0.0,,,,0.2255627138084109,0.15922910001182985,0.16897479240996233,0.24472717435398622,0.2718897681163729,0.32055042102792913,0.20990843143904755,0.17747024568820544,,,0.1826108837583549,,0.1736350267663619,,,,,0.491646435026297
Traffic_06,,,,0.7165991902834008,0.7165991902834008,0.9058704453441295,0.6771255060728745,0.7540485829959515,0.6275303643724696,0.0,1.0,,,0.9949392712550608,,0.9893724696356275,,,,,0.0,,,,0.23799203520632634,0.23799203520632634,0.2621359790591844,0.27257744617085516,0.24475517557234033,0.24202984824641083,0.0918476956534012,0.26020021177421526,,,0.251969410150503,,0.2566039004387929,,,,,0.48595751530624637
Traffic_07,,,,0.37821122740247387,0.9352997145575642,0.8981921979067554,0.8235014272121789,0.8230256898192199,0.8301617507136061,0.0,0.9909609895337773,,,1.0,,0.9985727878211227,,,,,0.0,,,,0.23789295784931744,0.11065778568265154,0.13798352823911297,0.11976777448113739,0.11307748442813001,0.13557347171172437,0.4373121373209433,0.08351732192010822,,,0.08112682682128339,,0.078418783260606,,,,,0.38357417062385335
Traffic_08,,,,0.4871255911718339,0.9169732002101944,0.9075144508670521,0.5401996847083552,0.7009984235417761,0.5796111403047819,0.0,0.9516552811350498,,,0.9837099316868103,,1.0,,,,,0.0,,,,0.2945587337100979,0.2955545029141064,0.26604908988902226,0.37341470846797237,0.35414798624265365,0.36211252646398545,0.16327233721502318,0.3041338898649353,,,0.3023970330453111,,0.2920960562370062,,,,,0.4559826498076556
Traffic_09,,,,0.4889287851585876,0.9305804907241173,0.9419509275882704,0.7414721723518851,0.8384201077199281,0.6535008976660682,0.0,0.9910233393177738,,,0.9946140035906642,,1.0,,,,,0.0,,,,0.24426122540020673,0.09994373902848676,0.15056071998579426,0.2360412314747123,0.15306486073779732,0.2340979706620993,0.3457302979183626,0.1054416971357847,,,0.09115228133888581,,0.07979528221896669,,,,,0.39118104249252805
Traffic_10,,,,0.5347457627118644,0.9707627118644068,1.0,0.7745762711864407,0.7347457627118643,0.8,0.0,0.9788135593220338,,,0.9555084745762712,,0.9919491525423728,,,,,0.0,,,,0.2751550188548888,0.25689954968203305,0.18419292185623265,0.2393734040032362,0.2771989724451001,0.2733284052591622,0.2344947565825173,0.24484780022362146,,,0.251323343259221,,0.27600948143288545,,,,,0.3461529867867951
TriangleTireworld_01,,,,1.0,1.0,1.0,0.46691729323308273,0.46654135338345865,0.8954887218045112,0.0,0.9902255639097743,,,1.0,,0.9996240601503759,,,,,0.0,,,,0.01763314195422342,0.01763314195422342,0.01763314195422342,0.5161964899274947,0.5157833084530371,0.2993661685775481,0.0,0.03819815276956552,,,0.01763314195422342,,0.017868022012505477,,,,,0.0
TriangleTireworld_02,,,,1.0,1.0,0.6427732079905993,0.5475910693301999,0.5479827653740696,0.5479827653740696,0.0,0.990207598903251,,,0.9945162553858207,,0.9949079514296906,,,,,0.0,,,,0.01843885984479408,0.01843885984479408,0.5058796487571623,0.5374793397274914,0.5378310470846596,0.5378310470846596,0.0,0.034351095425254476,,,0.030732542492648694,,0.03098857893665254,,,,,0.20317625314584417
TriangleTireworld_03,,,,0.1,0.9944,1.0,0.098,0.0,0.0,0.0,0.9264,,,0.8784,,0.9344,,,,,0.0,,,,0.3000106664770437,0.025436980952935437,0.028397182958878157,0.29432906754175675,0.0,0.0,0.0,0.039565641660410364,,,0.20335741933846427,,0.03609764535257113,,,,,0.0
TriangleTireworld_04,,,,0.0,0.2522700355309909,1.0,0.10264508487958941,0.10501381760757994,0.10659297275957362,0.0,0.9210422424003158,,,0.9242005527043031,,0.9238057639163048,,,,,0.0,,,,0.0,0.4370044402878507,0.027269019248841887,0.3080263462705903,0.31508102816038175,0.31978866600146105,0.0,0.03797162215566783,,,0.034909241830261804,,0.03652596448865496,,,,,0.0
TriangleTireworld_05,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986547085201793,,,0.9991031390134529,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032864173382197756,,,0.03251043759711544,,0.03276919445102262,,,,,0.0
TriangleTireworld_06,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.9937527889335118,,0.9986613119143241,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03344934820510515,,,0.022271271242245035,,0.02522676309701485,,,,,0.0
TriangleTireworld_07,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026455026455026457,,,0.44312169312169314,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.9918650595198404,,1.0,,,,,0.0
TriangleTireworld_08,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20448877805486282,,,0.7344139650872817,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571045789703881,,,0.653334458862644,,0.5707073941025059,,,,,0.0
TriangleTireworld_09,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0
TriangleTireworld_10,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0
UAV_01,0.9779508303553474,0.9779508303553474,0.9779508303553474,0.0,0.0,0.0,0.9996089593398381,0.9915310676184405,1.0,0.0,,,,,,,,,,,0.0,0.0027763123049997958,0.0027763123049997958,0.0027763123049997958,2.737201660232859e-16,2.737201660232859e-16,0.0018641219506118762,0.0027594679103682095,0.008913441065339098,0.003238707400776382,2.737201660232859e-16,,,,,,,,,,,0.08767433301121004
UAV_02,0.9755943286430118,0.9755943286430118,0.9755943286430118,0.0013678308904698064,0.040489131661527726,0.058727150406117055,0.9910506228549151,0.9855612651696689,1.0,0.0,,,,,,,,,,,0.0,0.0051689100902718044,0.0051689100902718044,0.0051689100902718044,0.0,2.1717567694561133e-16,0.0,0.0036166206453999384,0.011038518464304587,0.007543956683269493,0.0,,,,,,,,,,,0.06460301355283912
